"symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PDHX",1323.89753409087,-0.133568762482481,0.114483596537621,-1.16670655466864,0.243328894875783,0.540706759264562
"SOX1",165.576954331616,-0.896444090699499,0.76809813365557,-1.16709578037001,0.243171691733822,0.540652146030378
"PRPF4B",4781.98707227065,-0.142686727470685,0.122236155317435,-1.16730379076584,0.243087708344201,0.540652146030378
"COX6C",5540.33914435008,-0.122559419887615,0.104929511344178,-1.16801668393946,0.242800035170367,0.540254477542996
"PPFIBP1",6493.27512605609,-0.274006968282195,0.234567544967169,-1.16813674423947,0.242751610899161,0.540227155523951
"C3orf70",345.969196287909,-0.303519526652293,0.259759935952838,-1.16846166264608,0.242620594666521,0.540096426554337
"NPLOC4",4979.37025260121,-0.099015607036712,0.0846876757630002,-1.16918555320622,0.242328880464417,0.539631956296908
"ZNF232",392.048265031261,-0.139361291597604,0.119188900585339,-1.16924722783076,0.242304038167078,0.539631956296908
"ZP3",188.331108661997,-0.200904424623235,0.171794128316604,-1.16944872675149,0.24222288767748,0.539631956296908
"TBC1D14",2219.12198517116,-0.1534918769589,0.131187203141676,-1.17002171921552,0.241992228552488,0.539420708120132
"DUBR",325.02764906337,-0.191963432302584,0.164002254488861,-1.17049264292658,0.241802773117659,0.539159219307256
